"Id","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","X1","TCOV1","TCOV2","TCOV3","TCOV4","TCOV5","TCOV6","TCOV7","TCOV8","TCOV9","TCOV10","TCOV11","gr"
201,0.114841971884853,1.58410938628669,1.82716345617892,2.75808558770979,2.05202431981915,2.6040701203932,2.35576253143853,2.37069044224029,2.91146811601457,2.90574236883342,3.38511477257741,0,1,2,3,4,5,6,7,8,9,10,0.25,0,0,0,0,1,1,0,1,0,0,0,4
202,0,3.19091761349884,2.46982903332747,3.0013793576406,3.24534039226964,3.96537745936861,2.81433078908006,3.38636938667045,3.16572673414397,2.48626808211387,2.45298157676145,0,1,2,3,4,5,6,7,8,9,10,0.7,1,0,0,1,0,1,1,1,1,1,0,2
203,0.141362479808312,3.41992208225454,3.53365312847351,3.17910319019132,3.85481180148736,3.67972506039852,3.27543803291713,3.02480165554755,3.64965440146191,3.62094975610241,4.0457719079321,0,1,2,3,4,5,6,7,8,9,10,0.37,1,0,0,0,0,0,1,0,0,1,0,1
204,0.718141239625359,1.40717564815545,1.81345068773457,2.54017124868994,2.26437312298802,2.750707689004,2.28612654212657,2.34201156562493,3.13769968278862,2.45352666458881,2.63419688962234,0,1,2,3,4,5,6,7,8,9,10,0.47,0,0,0,1,1,0,0,1,1,0,1,4
205,0.464578005747487,0.892362283920932,0.685560940574785,1.51052561213882,1.64937330401908,1.51783001519361,2.4584172027321,2.41457790056399,2.48680326018007,2.50024835235366,1.9211558316808,0,1,2,3,4,5,6,7,8,9,10,0.85,1,0,0,1,0,1,0,0,0,1,0,3
206,0.324578357877776,4.05403724401438,4.07560143188157,3.19861446049454,3.21073713887783,3.73379260044818,2.97178168262001,3.53760413397581,3.27525907158205,4.14158807265582,3.87628688824163,0,1,2,3,4,5,6,7,8,9,10,0.83,0,1,0,1,1,0,1,1,0,0,1,1
207,0.429267220307147,2.43253566393692,3.06854362713227,2.14111883537573,3.35028377128204,1.91778727476555,2.38631361028134,2.74702548925938,2.82181547238617,3.18381453172137,3.58723143652561,0,1,2,3,4,5,6,7,8,9,10,0.94,0,1,1,0,0,1,1,1,0,0,1,2
208,0,3.74229789918987,2.98822589614668,3.97319712430519,3.34060548819854,3.29149055078782,4.13387402669491,4.02535290876802,4.19132269426366,3.51903519840589,3.3367402394055,0,1,2,3,4,5,6,7,8,9,10,0.88,1,0,0,1,1,1,1,0,1,1,0,1
209,0.715206342661851,1.63858887394297,3.54844699267331,3.55553683636549,2.75194340502175,2.46630192562731,2.17088302213929,2.15961318774566,2.92317953632719,3.36460442227644,2.91352612119115,0,1,2,3,4,5,6,7,8,9,10,0.12,0,1,0,0,0,1,0,0,0,1,0,2
210,0.713876958631393,3.12536225890803,3.32926092530856,3.01866275499071,3.75142592240715,2.93975165690708,2.86120367669256,4.22282054598818,3.47795430300399,3.41373860523243,3.4032380830103,0,1,2,3,4,5,6,7,8,9,10,0.8,0,0,0,0,0,0,0,1,1,0,1,1
211,0,1.54491762340906,1.84472985176909,2.56372325951072,2.30960343791347,2.37569717778875,2.84443712071058,2.99203299370053,3.07958092601795,3.07189474357787,2.62530962349276,0,1,2,3,4,5,6,7,8,9,10,0.96,1,0,1,1,0,0,1,1,1,1,0,4
212,0.210297887307769,0.809226013575638,0.580907015666821,1.73854596920988,1.31045993766102,2.54714988639567,1.72552537379524,2.27179088349406,1.57576991182033,2.2479523385074,2.19354357895673,0,1,2,3,4,5,6,7,8,9,10,0.51,0,0,1,1,0,0,1,1,1,1,1,3
213,0,0.598382956549625,2.09564711120731,2.09729170446141,1.60140705354608,2.54338965527831,3.30750119862073,2.72452668467611,3.1785259272368,3.30361382599651,2.8257439388913,0,1,2,3,4,5,6,7,8,9,10,0.8,0,0,0,0,0,0,1,1,0,0,0,4
214,0.43400935767674,0.465145470936088,1.56540054818794,1.78566806491106,1.53235111487013,1.98506177492275,1.64333183913176,2.47829858888951,1.95176975075137,2.43638525721032,2.45063928864765,0,1,2,3,4,5,6,7,8,9,10,0.25,0,0,0,0,1,1,0,1,0,1,1,3
215,0.0613211261047917,1.52152393326755,1.52035693176766,2.56386233962282,1.8791379708716,2.8362930985513,3.26233627176253,3.39608436861666,2.82373036428558,2.48718350902733,2.72230394113003,0,1,2,3,4,5,6,7,8,9,10,0.29,1,1,0,1,0,0,0,0,0,1,1,4
216,0.357323786128715,1.61550036986508,1.48048825397982,2.23256669269737,3.08283519691379,3.08985751868395,2.18095600308456,2.42188981574825,3.28905138908072,2.96419883579596,3.19416792148157,0,1,2,3,4,5,6,7,8,9,10,0.44,1,0,1,0,1,0,1,1,1,0,0,4
217,0,0.730412456638017,1.36271269643539,0.766206666439936,1.36967444615249,2.12731446458498,1.52867302652936,1.68743632804454,2.26375287826218,2.1342082296788,1.96307670034882,0,1,2,3,4,5,6,7,8,9,10,0.16,0,0,1,1,0,0,1,1,0,1,1,3
218,0.566453127352055,3.14988209704516,3.36468733211599,4.00602935925886,3.39871338203374,3.49480334277962,3.12757007185826,3.34189847133589,3.57829253995884,3.26042660412604,3.18633408571392,0,1,2,3,4,5,6,7,8,9,10,0.17,0,0,1,1,1,1,0,1,0,0,1,1
219,0,1.15378073398793,1.7047174299947,2.00418693682104,2.81308852481905,2.49692762379213,2.54236903639199,2.49304291529211,2.78595080397696,2.89672167360091,3.83691124081127,0,1,2,3,4,5,6,7,8,9,10,0.82,0,0,0,0,0,0,1,0,0,0,0,4
220,0.0129784584021141,0.490178399275665,0.66288542110024,1.59048955239432,1.23623330904895,1.94171834418169,1.9607236246175,1.95775168328069,1.90225756047756,1.96299192648168,2.52842956228422,0,1,2,3,4,5,6,7,8,9,10,0.02,0,1,1,1,0,0,1,1,0,0,1,3
221,0.423776409697944,0.207651150757502,1.65384181331777,0.909748537230575,1.98631033388522,1.29842340901104,1.67094606552101,2.44084635836074,1.83758210056022,2.91026670447207,2.42514535540976,0,1,2,3,4,5,6,7,8,9,10,0.6,0,1,1,0,1,0,0,1,0,1,0,3
222,0,2.72284969859767,3.05263814764458,2.59089645982478,3.11678328763662,2.84527299180673,2.92789571190246,1.62291039755261,2.85197502375998,1.3246280205367,3.5906328809001,0,1,2,3,4,5,6,7,8,9,10,0.01,1,1,1,0,1,1,1,1,1,1,0,2
223,0,3.5009639687683,1.25946112714157,2.88690678949179,4.96410540570434,2.54330883076918,3.14720684579728,2.88306399218056,3.16935024939259,2.87856409360161,2.51096975857573,0,1,2,3,4,5,6,7,8,9,10,0.26,0,0,0,0,0,0,0,0,1,1,0,2
224,0,3.08786937662023,3.1914721867394,3.09664360308803,3.62349340585729,2.13059894107389,3.11374306491787,3.26456411872017,3.98203934476074,3.60742944220319,4.00252537053846,0,1,2,3,4,5,6,7,8,9,10,0.79,0,1,0,1,0,1,0,1,0,0,1,1
225,0,3.10613017440297,3.24176415882319,3.52027124734379,3.62233672028221,4.78619583786198,4.11814049714372,3.79284483787034,3.60926731796255,3.8025608458645,3.50644210127615,0,1,2,3,4,5,6,7,8,9,10,0.3,1,0,0,0,1,1,1,0,0,1,1,1
226,0.230455597991122,2.2208200374952,2.89447266931766,3.0379651858528,1.65490092624901,2.97619427689815,2.57973826179598,2.77167645108465,2.7674958058743,3.16234175357295,3.32075046536075,0,1,2,3,4,5,6,7,8,9,10,0.44,1,0,1,1,0,0,0,0,1,0,1,2
227,0,1.39334023511131,1.47839801624419,2.21188133852658,2.22803511526006,2.11399602421144,2.40714665523849,2.59564968255967,2.47553356269504,2.73325619571522,3.46460259579168,0,1,2,3,4,5,6,7,8,9,10,0.61,0,0,0,1,0,0,1,0,1,1,1,4
228,0,0.328428338784164,1.23124591498784,0.672913360421751,1.4131699499879,1.63898810527999,1.96262640823311,1.41719604963893,2.82068550504404,3.00575594088893,1.85264230419597,0,1,2,3,4,5,6,7,8,9,10,0.16,1,0,0,0,0,0,0,1,0,0,0,3
229,0,1.33640871117498,2.35699222214046,1.90244087198559,2.51390204631603,2.3802589773461,2.81129124564975,2.24077995720753,2.35063718539567,2.39786607447505,3.29673735317534,0,1,2,3,4,5,6,7,8,9,10,0.21,0,1,0,1,1,1,0,1,1,0,1,4
230,0,1.37094571964704,1.76463476298882,1.73744332125587,2.20025176801479,2.85528434183646,2.81756556549801,2.43630772521156,1.97405518641517,2.36852692924676,3.07334753733729,0,1,2,3,4,5,6,7,8,9,10,0.84,1,0,0,0,1,0,0,1,1,1,0,4
231,0,0.909219223854826,2.23789298085175,2.45575247648262,3.36192066434881,2.79042054784068,3.39002166625586,3.78756500544265,2.22498034943459,2.68793425238471,3.24461493883145,0,1,2,3,4,5,6,7,8,9,10,0.59,0,0,0,0,1,0,1,1,0,1,0,4
232,0,3.24196555003363,2.75876010383252,3.87865600892577,2.54251083225882,3.74145446348551,2.25462685903504,2.94833690487392,3.25477283771461,3.96850822997173,1.47864584057618,0,1,2,3,4,5,6,7,8,9,10,0.48,1,0,1,0,1,1,0,1,1,0,1,2
233,0,1.29072910980069,1.9043527572982,2.20285179544365,2.26185286677528,3.25517860108385,2.79833881108277,2.75118077000954,2.96831794880024,3.6638203935567,2.61405327690058,0,1,2,3,4,5,6,7,8,9,10,0.45,1,1,0,0,1,0,1,0,1,1,0,4
234,0,3.01095911270068,2.76968155769275,2.47656502543026,3.31382793007823,2.24499866751841,3.46902995183986,2.66293904253756,3.05719616211848,3.31045104840592,3.46632311506719,0,1,2,3,4,5,6,7,8,9,10,0.88,1,1,1,1,1,0,1,0,0,1,0,2
235,0.422781513752042,1.15601928919473,2.11027015976325,2.81167824572294,2.71763240915303,3.48432624907671,2.85460446430318,3.00945020869208,2.48885805378926,3.25703507498664,2.79725544263825,0,1,2,3,4,5,6,7,8,9,10,0.22,1,1,0,0,0,1,0,1,1,0,0,4
236,0.67479629486365,3.81805972474498,2.5669570602294,2.27608006211092,3.93221949870977,1.99057460308164,3.36834871660333,0.51829892524705,1.56313275387516,1.83460079004391,2.85454353252185,0,1,2,3,4,5,6,7,8,9,10,0.46,0,0,1,1,0,0,0,1,1,0,0,2
237,0.370154742901295,1.52041339928166,1.35551116707978,1.93175192972534,3.06203435615785,3.11514617271048,2.17117583158504,2.55667905570606,3.3333358040397,2.37128858121472,2.62357480261873,0,1,2,3,4,5,6,7,8,9,10,0.86,0,1,0,1,0,1,0,0,1,1,0,4
238,0,1.71909097399561,1.61028029091372,3.14398540076201,2.21200275428365,2.16116223144459,3.04400203632884,2.68184017215135,3.31956835886475,3.17165046065247,3.09183184758489,0,1,2,3,4,5,6,7,8,9,10,0.18,0,0,1,1,0,1,1,0,1,1,1,4
239,1.46329591333928,1.92579513059973,3.79287395539157,3.50367394296441,3.4013917648606,2.96413052975949,2.79807476663949,2.97125128143765,3.08690661344784,3.04079342055163,3.299645046843,0,1,2,3,4,5,6,7,8,9,10,0.7,0,0,0,1,1,0,1,1,1,0,1,2
240,0.781024606571147,1.23915937185349,1.36371768293875,1.92871471940576,2.0781444336548,3.28346918792936,2.44608698159418,2.10365135319303,2.32214485342449,2.87951091602099,2.76141486350516,0,1,2,3,4,5,6,7,8,9,10,0.66,1,1,0,0,1,0,0,0,1,1,0,4
241,0.52368755772301,3.24300479137224,2.72964636377988,2.68563611520193,2.64708880449748,2.46737653041838,2.86676166584217,2.70878580518529,3.13721550054019,0.876840986369449,2.09261739016544,0,1,2,3,4,5,6,7,8,9,10,0.64,0,0,0,0,1,1,0,1,1,0,0,2
242,0.332794984998575,2.44295970504881,2.70269805500995,2.95142252275492,3.17151742366532,2.83770720935626,3.10741593805813,2.18846211911361,2.34646740172186,3.5176976943795,3.46912043807082,0,1,2,3,4,5,6,7,8,9,10,0.2,0,1,0,1,1,0,1,1,0,1,0,2
243,0.984556448759541,3.19162152286263,1.68202875855854,3.69604038860916,2.04942235921338,2.90248243577157,2.88836344823644,3.82558807189501,2.85565979679493,2.09431608501413,2.39761539443359,0,1,2,3,4,5,6,7,8,9,10,1,1,1,1,0,1,0,1,1,0,1,0,2
244,0.541309853290749,0.933382220247822,0.650187443024579,1.56011077690866,1.65675818717882,1.84270373160816,2.00956846186991,2.64192621826705,2.00213539605447,1.97605058026513,2.29382314125209,0,1,2,3,4,5,6,7,8,9,10,0.98,1,1,0,0,0,1,1,1,1,0,1,3
245,0.466307104196583,1.17732413046354,1.65098446741414,1.50808232110538,2.47432705275791,2.16523935331082,2.63789866137992,2.60568448916869,2.69184549643082,2.46358963847051,3.36117285681477,0,1,2,3,4,5,6,7,8,9,10,0.99,0,1,1,1,1,0,1,0,0,1,1,4
246,0,1.1700557879411,0.822265535563212,1.10251712059918,1.74164715855428,1.49343867830779,1.81428973819072,1.67902598872601,2.2818501706074,2.5341556692791,2.38753683678876,0,1,2,3,4,5,6,7,8,9,10,0.95,0,1,0,0,1,0,0,0,0,1,0,3
247,1.55407753829837,2.06032748605841,3.6499934281073,1.84227878132999,3.29022150977289,1.94937263481935,2.75708990664139,3.45854664242851,2.96967814166044,1.88719899106811,3.87968264963771,0,1,2,3,4,5,6,7,8,9,10,0.75,1,1,0,1,0,1,0,1,1,0,1,2
248,0.813931273144382,3.68554147892875,2.92788136615228,3.00293458493716,1.70542756171051,3.19049654873574,2.8016823443876,3.591458452173,2.59839389269873,3.46166664294701,3.40201843007966,0,1,2,3,4,5,6,7,8,9,10,0.81,1,0,0,1,0,1,1,1,1,1,1,2
249,0.106530641874284,1.17896125231392,2.18558722823487,1.681081611164,3.09742732880637,2.385440467086,3.18359725931181,2.47307296678587,3.30043303734603,3.4030745788522,3.45432977971177,0,1,2,3,4,5,6,7,8,9,10,0.16,1,1,0,0,0,0,1,0,1,1,0,4
250,0,2.96073022054376,2.44704896835674,2.72534404475378,2.27090869483842,2.94696997543008,2.02870290723371,2.37825287180398,2.43815316961293,2.24928325339109,2.8401976138022,0,1,2,3,4,5,6,7,8,9,10,0.02,0,0,1,1,1,1,1,1,0,1,1,2
251,0,3.77101510386057,3.07404276581158,2.63744309957868,3.76926485873928,3.64349554871834,4.02538246535913,2.7016986385609,3.47705902525806,3.12732792280158,3.9321445613727,0,1,2,3,4,5,6,7,8,9,10,0.86,0,0,1,1,1,1,1,0,0,0,1,1
252,0.16672119731007,0.706522561089412,0.974977738147543,1.82205769967543,1.6722626068226,1.74466922180551,2.06734683786157,2.57939791843124,1.42594580911687,2.96666098908597,2.46442039266954,0,1,2,3,4,5,6,7,8,9,10,0.02,1,1,1,0,1,1,0,0,1,1,0,3
253,0.17431822959539,2.45455293706417,2.97347871831997,2.28782963976229,2.19261401246393,2.25502737856538,2.72356474409759,3.84374089808531,3.07683218739972,2.65146493741708,1.74711358532006,0,1,2,3,4,5,6,7,8,9,10,0.03,0,0,0,0,0,0,1,0,1,0,0,2
254,1.5315021208165,1.50311478398261,3.58672488510633,3.3623548499233,2.0102808180501,1.94521239481588,2.8039158911826,2.7602051312835,2.89223476653796,3.25261462509792,2.26491210546551,0,1,2,3,4,5,6,7,8,9,10,0.5,0,0,1,0,1,0,0,0,0,0,1,2
255,0,2.66071338597688,2.16058121954952,2.84036649217332,2.92833940979307,3.14530027991502,3.02416542560079,3.18845876665204,2.26473059846823,3.63051984412695,3.28431157033822,0,1,2,3,4,5,6,7,8,9,10,0.29,1,1,1,1,1,0,0,0,1,0,0,2
256,0,4.17332044491362,3.95676709059812,3.75512239975015,3.1426504431757,2.69942354739054,3.81082945535256,3.32568596744581,3.68177114913565,3.3994296086215,3.00853582274085,0,1,2,3,4,5,6,7,8,9,10,0.18,1,1,0,1,0,0,0,1,0,1,1,1
257,0.526308058229236,1.34119453727527,1.75066918176484,2.31785129348726,1.63863283064798,2.60713622623783,3.15616425506089,2.78591385799151,2.96152021256303,2.89868019885371,3.11311918429331,0,1,2,3,4,5,6,7,8,9,10,0.74,1,0,0,0,0,0,0,0,0,1,0,4
258,0,2.89689633076429,2.93460378530368,2.30988998634444,2.37363479555829,3.12726521059338,3.6286176643582,2.8451879830114,3.24981699523265,2.68809481986611,2.52448164420236,0,1,2,3,4,5,6,7,8,9,10,0.45,1,1,0,1,1,0,0,1,0,0,1,2
259,0.0486139092581074,3.25715166690462,3.95308746821782,3.74914791106233,3.63044991003479,3.86035272986939,2.84987694818193,3.38309583908259,3.72013094220813,4.17996243341778,2.65518557599669,0,1,2,3,4,5,6,7,8,9,10,0.65,1,1,0,1,0,0,1,1,0,0,0,1
260,0.294264234900022,1.42072444466225,1.40542965843684,0.597028481765921,1.07889497743826,1.76543306943653,2.34752800348989,1.97984989429453,1.94734726968652,1.9952408124178,2.16822269485775,0,1,2,3,4,5,6,7,8,9,10,0.27,1,1,0,1,1,1,1,1,0,1,0,3
261,0,1.26004341345902,0.927513459735499,1.78462172070964,2.28234150030837,1.8609601853357,1.60571060203346,2.12778833395055,2.02136264867527,1.38617793084993,1.82238358028389,0,1,2,3,4,5,6,7,8,9,10,0.72,1,0,0,0,1,0,0,0,0,0,1,3
262,0.211868909727613,1.76736365139314,2.57519541851544,1.86233351882102,2.53532083491832,2.83958480399342,2.25233068853461,2.73812033480525,2.21681177412524,3.08156427842213,2.29870853982574,0,1,2,3,4,5,6,7,8,9,10,0.39,1,0,1,1,1,0,1,0,0,0,0,4
263,0.545214736560758,1.47878708971946,1.89871188455852,1.89152840440615,2.04202312129353,2.3068415059463,2.93713206234047,2.67453283787384,2.24430162718424,3.15972325734591,3.08174970308137,0,1,2,3,4,5,6,7,8,9,10,0.59,0,0,1,0,1,1,1,1,0,1,0,4
264,0.479044379740136,3.48693967576178,3.15255746869874,2.73096557494764,3.51100434230125,3.54242049238782,1.80186642537621,2.31309814564273,2.63614042409912,3.19763652478623,1.14741833998746,0,1,2,3,4,5,6,7,8,9,10,0.84,0,1,0,0,1,1,1,1,0,1,0,2
265,0,1.85494268177367,1.98632513455617,2.27465073814702,3.29438468804865,2.84864165404728,2.4463799514289,2.56799872658939,3.19502061514848,3.00786749519987,3.61647715286034,0,1,2,3,4,5,6,7,8,9,10,0.91,1,1,0,0,0,0,0,1,0,0,1,4
266,0.473392224005501,2.17417632119631,2.43478544843882,2.44249974596949,2.48986832093162,2.18283706253822,1.85605952865223,2.31914684886587,2.90484248784295,3.14348340281053,2.81767370360924,0,1,2,3,4,5,6,7,8,9,10,0.2,1,1,0,1,0,0,1,1,0,0,0,4
267,0,1.37302534259277,1.86661397506921,2.36378980131586,2.54281416683686,2.01368274867695,2.67642841321884,2.20911095588036,2.81047218483157,2.16215518558907,3.00041146030865,0,1,2,3,4,5,6,7,8,9,10,0.48,0,1,1,1,0,1,0,1,1,1,1,4
268,0.652471439827697,0.58802026263793,0.97531910461999,1.59980782947242,1.45491491206958,1.32905308941458,1.27209771102056,1.14352815255706,2.74711380911174,1.69592561509611,2.20890260964664,0,1,2,3,4,5,6,7,8,9,10,0.32,1,1,0,0,1,1,1,1,1,1,1,3
269,0,2.97531291304299,3.25540881916148,3.81712570522369,3.28730191376623,2.42031612198356,3.46555020488217,3.46650325676617,3.37148699533014,2.67145465891278,2.87369714725208,0,1,2,3,4,5,6,7,8,9,10,0.72,1,0,1,1,1,1,0,1,1,1,0,2
270,0,0.819496102060818,1.29336650648387,2.0878367900803,2.17678757747501,2.41375599809105,3.13697824290323,3.33348664198559,2.64250188184636,2.86035065645959,2.94412232819886,0,1,2,3,4,5,6,7,8,9,10,0.1,0,0,1,1,0,0,1,1,1,0,0,4
271,0.271651461661067,1.45754529727604,2.92053050651921,3.52538049204702,2.61623950807752,2.98998994097526,3.11424109925325,2.26215737281621,2.06832788391489,3.03983803315449,4.05567833522394,0,1,2,3,4,5,6,7,8,9,10,0.17,0,0,1,1,1,1,1,0,0,1,1,2
272,0,3.14926357082189,3.97194370220471,3.74217639182751,3.2942163190221,3.34113267395833,4.27154414368498,3.08810774708877,3.49281413763879,3.02418597236208,3.10834049063912,0,1,2,3,4,5,6,7,8,9,10,0.16,1,0,0,0,0,1,1,1,0,1,1,1
273,0.707971944004565,2.99233041159115,1.42903989109028,2.8503380737311,2.23554271110774,2.09678664068506,2.39190514324098,1.28627234369005,3.01663383337029,2.87678811363954,3.10593145152571,0,1,2,3,4,5,6,7,8,9,10,0.8,0,1,1,0,1,0,1,0,1,0,0,2
274,0.456313870954444,3.37914940195522,4.54468815582197,3.83247267841453,3.61836623074644,4.09307664365565,3.3045242463875,3.90646467121336,3.1724294194927,4.77806728563135,3.34702570997179,0,1,2,3,4,5,6,7,8,9,10,0.18,0,0,0,0,0,0,0,0,1,1,0,1
275,0.247734217327867,2.67536365416637,0.811221604148197,1.93812473409672,2.63191665305909,2.95975944042054,3.50940863029949,2.26979481233446,1.9175109209072,2.94467257385822,2.65951231496829,0,1,2,3,4,5,6,7,8,9,10,0.48,0,0,0,0,1,0,1,0,0,0,0,2
276,0,2.87716758583287,2.35280470796557,2.29756205837419,2.83710372349156,2.67764729827915,2.53647379616396,3.39478559752669,3.32952260190233,3.12552664885697,2.6285770778668,0,1,2,3,4,5,6,7,8,9,10,0.68,1,0,1,1,1,0,0,0,0,0,1,2
277,0,0.467252483884863,0.748480306992582,1.00395275938248,1.03130711965083,2.17037061879511,2.02214189731887,2.33601900509086,1.92212040017112,2.88638227998204,1.85258859687658,0,1,2,3,4,5,6,7,8,9,10,0.67,1,0,1,1,1,0,0,1,1,1,0,3
278,0,0.811844241335575,1.20005471493275,0.869177839284366,1.59849056970196,1.46383822191356,1.97927559881059,2.30418497864154,1.89860871896593,2.17505186417459,2.10748125903498,0,1,2,3,4,5,6,7,8,9,10,0.67,0,0,0,1,0,1,1,0,0,1,0,3
279,0.0709660145243984,3.42305503777869,3.37717778852894,3.47994395505217,4.46802708378495,3.29766581855235,4.24214179423483,3.16656941584664,2.71767314551135,2.61182435324464,3.57412935089781,0,1,2,3,4,5,6,7,8,9,10,0.74,1,1,0,0,1,1,1,1,0,0,0,1
280,0,0.126197116162126,1.16214023057903,1.68959688382264,0.940679934638514,1.13017836967089,1.41964989931928,1.75896981845533,2.28686695617282,2.34850896280697,2.41552902841154,0,1,2,3,4,5,6,7,8,9,10,0.95,0,0,1,1,0,1,0,1,0,0,1,3
281,0.0639271767072375,1.59105130649559,2.39485485291141,2.23610373521192,2.27849619752426,3.16438105529624,2.96000280665444,3.01203030272993,2.72446003572049,3.13649444371157,2.93308956231532,0,1,2,3,4,5,6,7,8,9,10,0.28,0,1,1,0,1,0,0,1,0,0,0,4
282,0.000943926192225275,0.417903539370074,0.669402043459495,0.9833903212261,1.02797815162578,1.50109598073147,2.04359420666446,1.25785485888579,2.26777363136044,2.46275748978599,2.12109451403882,0,1,2,3,4,5,6,7,8,9,10,0.75,0,1,0,0,0,1,1,1,1,0,1,3
283,0,0.947484145032378,1.77934759616764,2.33658169041667,2.75620337313391,2.62210452437002,2.97673542040624,2.60203225719454,2.03216802545204,2.47573010477871,3.30914057926028,0,1,2,3,4,5,6,7,8,9,10,0.86,0,1,0,1,0,0,0,0,1,0,0,4
284,0,2.8504714233679,3.19454767176581,2.88835628683412,2.6236954108096,3.08346989934914,2.17570159452591,2.48036159474404,2.93926805756836,3.73239938993386,2.62833275358175,0,1,2,3,4,5,6,7,8,9,10,0.74,0,0,1,1,0,0,0,0,1,0,1,2
285,0.073889024295984,3.8903205131953,3.80437497132383,3.01135192710368,3.78693721043196,3.86540650541905,3.37175553583803,3.10178639730781,4.22836797033928,4.55014281247759,3.91948437689805,0,1,2,3,4,5,6,7,8,9,10,0.77,0,1,0,0,0,1,0,1,1,1,1,1
286,0,0.972259671002894,1.72758893100193,3.04907765516936,2.44881572247395,2.5226034279059,2.52413212589691,3.19012014307924,2.5986367754342,2.04951621232214,3.55472431422375,0,1,2,3,4,5,6,7,8,9,10,0.4,0,1,0,1,1,0,0,1,1,1,1,4
287,0,3.8261292635291,3.54302026970816,4.23870132409821,2.36177172032663,3.4176224143362,3.20086033055894,4.09325762170738,3.20411596825734,3.3611881106598,3.80777881188618,0,1,2,3,4,5,6,7,8,9,10,0.3,0,1,0,1,1,1,0,1,1,1,1,1
288,0,0.589340961651749,0.843688513657693,1.38453457911446,1.88196856106865,2.16999592660445,1.67878566926127,1.82831272555013,1.84180019999151,2.44013826017702,2.25133172317592,0,1,2,3,4,5,6,7,8,9,10,0.73,0,0,0,0,0,0,1,0,0,1,0,3
289,0.57222283935688,0.816996393574915,0.544755891314371,1.67994924225511,0.964499528197486,1.2202861356589,2.20261137448488,1.3525073512172,2.01407469546721,2.09213618672115,2.20878091389956,0,1,2,3,4,5,6,7,8,9,10,0.57,0,0,1,1,0,1,1,0,1,0,1,3
290,0,2.10408450739511,2.75125278851079,2.49193284839296,3.43729410405745,2.34515856496776,3.77825754668851,3.49606025906383,3.73945304852187,2.00255347652527,1.12028574049512,0,1,2,3,4,5,6,7,8,9,10,0.74,0,0,1,0,0,0,1,0,0,0,1,2
291,0,1.98821014081049,2.05124286369665,3.04943915445925,1.9056894816065,2.07742472652394,2.76780416870099,3.15909475778308,2.72633023960712,2.75897029009808,3.05328756878412,0,1,2,3,4,5,6,7,8,9,10,0.85,0,0,1,0,1,1,0,1,1,0,1,4
292,0,1.82804192049765,2.85598162420906,2.17496413753657,3.56432857976149,2.79311273555586,3.01178053514266,3.71126197038767,2.43974108607738,3.08360891189733,3.6983153104811,0,1,2,3,4,5,6,7,8,9,10,0.68,0,0,1,0,1,1,0,1,1,1,0,2
293,0.594581598763888,1.56140934226991,1.70103569304414,2.07616511992168,1.76997558968002,2.96628182732033,2.43131704871319,2.0092062564788,3.36335743216336,2.75622501927377,3.28608399676201,0,1,2,3,4,5,6,7,8,9,10,0.76,0,0,1,1,1,1,1,1,1,0,0,4
294,0,0.398647783451728,2.02851375750872,2.04238625855387,2.08318084845149,2.5389852481466,2.12741873949299,2.81056878214617,3.03987776877985,3.24154486158038,3.10940261682393,0,1,2,3,4,5,6,7,8,9,10,0.3,0,1,0,1,0,0,1,0,1,1,1,4
295,0.118262385733085,1.78274415847609,2.94566327034613,2.83772864802573,1.98666296717752,3.26657870838557,2.00797272292746,1.82513698125528,2.55749162676507,3.13158250086635,1.65314563945586,0,1,2,3,4,5,6,7,8,9,10,0.31,0,0,0,0,1,0,1,0,0,1,0,2
296,0.231854132172717,0.503694982819445,1.11821575269765,1.1782463017653,1.30768744458095,1.74472373238626,2.20310267114951,1.47491523963226,2.21785110844509,2.44670448302025,2.18548459415111,0,1,2,3,4,5,6,7,8,9,10,0.51,0,0,1,1,0,0,1,0,0,1,0,3
297,0.0223508937523828,0.317664431903747,0.939079179380519,1.46835864525436,1.25481116058779,1.81245614300612,2.15240707845059,1.64794387549633,2.48273167342167,2.05609925281874,3.04834702782195,0,1,2,3,4,5,6,7,8,9,10,0.9,0,1,0,0,1,0,0,0,1,1,0,3
298,0,1.8469300115059,2.64904856086002,3.01445996613227,2.63801711910985,2.47494860388627,2.69149371271199,2.17109023792802,3.43155238897517,2.59064693271476,3.50486748775462,0,1,2,3,4,5,6,7,8,9,10,0.6,1,1,1,0,0,0,1,1,1,0,1,4
299,0,1.19131636566357,2.85760749968396,1.8781868469449,2.63384489008267,2.70167538537489,2.22210126982111,3.06811175865826,2.52908036434753,2.63746431418499,3.33778843450186,0,1,2,3,4,5,6,7,8,9,10,0.27,1,0,0,1,0,1,1,1,0,0,0,2
300,0,4.15421631289326,3.11126551371169,2.72230536732528,3.29117023744401,3.38336599128646,2.92034378380823,1.4462623100844,3.36051603609076,4.41391155395475,2.93839775543498,0,1,2,3,4,5,6,7,8,9,10,0.42,1,1,1,0,0,0,1,1,0,0,1,2
